Start_time,End_time,Interval,N_45,N_60,N_84,Capa_45,Capa_60,Capa_84,Util_A_45,Util_B_45,Util_A_60,Util_B_60,Util_A_84,Util_B_84,Avg_Stay_A,Avg_Stay_B,Avg_Trav_A,Avg_Trav_B,Production
64,154,90,4,1,4,45,60,84,1,0,0,0,1,0,1.75,0,13.45,0,2877
66,156,90,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.49,0,2709
68,158,90,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.79,0,2709
70,160,90,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,13.83,0,2664
72,162,90,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,13.59,0,2625
74,164,90,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,13.62,0,2709
76,166,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.67,0,2748
78,168,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.7,0,2664
80,170,90,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.75,0,2793
82,172,90,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.84,0,2709
84,174,90,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.89,0,2664
86,176,90,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.87,0,2664
88,178,90,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.85,0,2709
90,180,90,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.46,0,2832
92,182,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.81,0,2748
94,184,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.43,0,2832
96,186,90,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.77,0,2748
98,188,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.42,0,2748
100,190,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.14,0,2793
102,192,90,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.46,0,2832
104,194,90,4,1,4,45,60,84,1,0,0,0,1,0,1.89,0,13.11,0,2871
106,196,90,4,1,4,45,60,84,1,0,0,0,1,0,1.89,0,12.72,0,2871
108,198,90,4,1,4,45,60,84,1,0,0,0,1,0,1.88,0,12.82,0,2832
110,200,90,5,2,4,45,60,84,1,0,0,0,1,0,1.83,0,13.26,0,2961
112,202,90,5,2,4,45,60,84,1,0,0,0,1,0,1.95,0,13.69,0,2871
114,204,90,5,2,4,45,60,84,1,0,0,0,1,0,1.99,0,13.36,0,2787
116,206,90,5,2,4,45,60,84,1,0,0,0,1,0,1.98,0,13.66,0,2787
118,208,90,5,2,4,45,60,84,1,0,0,0,1,0,2,0,13.35,0,2658
120,210,90,5,2,4,45,60,84,1,0,0,0,1,0,1.99,0,13.28,0,2658
0,120,120,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,15.2,0,3225
2,122,120,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,14.93,0,3309
4,124,120,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,15.04,0,3309
6,126,120,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.8,0,3438
8,128,120,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.46,0,3522
10,130,120,4,1,4,45,60,84,1,0,0,0,1,0,1.87,0,14.17,0,3522
12,132,120,4,1,4,45,60,84,1,0,0,0,1,0,1.87,0,13.87,0,3522
14,134,120,4,1,4,45,60,84,1,0,0,0,1,0,1.87,0,13.59,0,3606
16,136,120,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,13.95,0,3780
18,138,120,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,14,0,3567
20,140,120,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.99,0,3651
22,142,120,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,14.28,0,3438
24,144,120,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.87,0,3567
26,146,120,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.67,0,3612
28,148,120,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.42,0,3612
30,150,120,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.17,0,3780
32,152,120,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,13.44,0,3651
34,154,120,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,13.56,0,3825
36,156,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.55,0,3741
38,158,120,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,14.09,0,3612
40,160,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.86,0,3567
42,162,120,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.63,0,3612
44,164,120,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,13.36,0,3741
46,166,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.58,0,3780
48,168,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.61,0,3651
50,170,120,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.61,0,3780
52,172,120,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.87,0,3741
54,174,120,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,14.19,0,3567
56,176,120,4,1,4,45,60,84,1,0,0,0,1,0,1.78,0,13.92,0,3567
58,178,120,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.66,0,3612
60,180,120,4,1,4,45,60,84,1,0,0,0,1,0,1.77,0,13.59,0,3780
62,182,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.36,0,3780
64,184,120,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.57,0,3819
66,186,120,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.61,0,3696
68,188,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.83,0,3696
70,190,120,4,1,4,45,60,84,1,0,0,0,1,0,1.79,0,13.91,0,3612
72,192,120,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.71,0,3612
74,194,120,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.68,0,3651
76,196,120,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.72,0,3606
78,198,120,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.81,0,3567
80,200,120,5,2,4,45,60,84,1,0,0,0,1,0,1.81,0,13.94,0,3696
82,202,120,5,2,4,45,60,84,1,0,0,0,1,0,1.91,0,14.04,0,3651
84,204,120,5,2,4,45,60,84,1,0,0,0,1,0,1.94,0,14.08,0,3606
86,206,120,5,2,4,45,60,84,1,0,0,0,1,0,1.94,0,14.07,0,3522
88,208,120,5,2,4,45,60,84,1,0,0,0,1,0,1.93,0,14.05,0,3522
90,210,120,5,2,4,45,60,84,1,0,0,0,1,0,1.95,0,13.77,0,3477
0,150,150,4,2,4,45,60,84,1,0,0,0,1,0,1.82,0,15.02,0,4251
2,152,150,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,14.86,0,4251
4,154,150,4,2,4,45,60,84,1,0,0,0,1,0,1.81,0,14.95,0,4425
6,156,150,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.79,0,4380
8,158,150,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.55,0,4380
10,160,150,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,14.3,0,4464
12,162,150,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,14.1,0,4509
14,164,150,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.87,0,4638
16,166,150,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,14.05,0,4722
18,168,150,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,14.09,0,4509
20,170,150,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,14.1,0,4638
22,172,150,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,14.33,0,4470
24,174,150,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.99,0,4470
26,176,150,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.78,0,4554
28,178,150,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.59,0,4599
30,180,150,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.38,0,4767
32,182,150,4,1,4,45,60,84,1,0,0,0,1,0,1.82,0,13.62,0,4683
34,184,150,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.63,0,4767
36,186,150,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.63,0,4728
38,188,150,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,14.06,0,4599
40,190,150,4,1,4,45,60,84,1,0,0,0,1,0,1.8,0,13.92,0,4515
42,192,150,4,1,4,45,60,84,1,0,0,0,1,0,1.81,0,13.72,0,4599
44,194,150,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,13.46,0,4683
46,196,150,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,13.63,0,4638
48,198,150,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,13.72,0,4554
50,200,150,5,2,4,45,60,84,1,0,0,0,1,0,1.81,0,13.79,0,4683
52,202,150,5,2,4,45,60,84,1,0,0,0,1,0,1.88,0,14.02,0,4683
54,204,150,5,2,4,45,60,84,1,0,0,0,1,0,1.9,0,14.27,0,4509
56,206,150,5,2,4,45,60,84,1,0,0,0,1,0,1.9,0,14.07,0,4425
58,208,150,5,2,4,45,60,84,1,0,0,0,1,0,1.9,0,13.85,0,4425
60,210,150,5,2,4,45,60,84,1,0,0,0,1,0,1.89,0,13.82,0,4425
0,180,180,4,2,4,45,60,84,1,0,0,0,1,0,1.82,0,14.86,0,5238
2,182,180,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,14.74,0,5283
4,184,180,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,14.77,0,5367
6,186,180,4,2,4,45,60,84,1,0,0,0,1,0,1.83,0,14.64,0,5367
8,188,180,4,2,4,45,60,84,1,0,0,0,1,0,1.84,0,14.44,0,5367
10,190,180,4,1,4,45,60,84,1,0,0,0,1,0,1.83,0,14.27,0,5412
12,192,180,4,1,4,45,60,84,1,0,0,0,1,0,1.84,0,14.09,0,5496
14,194,180,4,1,4,45,60,84,1,0,0,0,1,0,1.87,0,13.87,0,5580
16,196,180,4,1,4,45,60,84,1,0,0,0,1,0,1.86,0,14.02,0,5580
18,198,180,4,1,4,45,60,84,1,0,0,0,1,0,1.85,0,14.1,0,5412
20,200,180,5,2,4,45,60,84,1,0,0,0,1,0,1.83,0,14.17,0,5541
22,202,180,5,2,4,45,60,84,1,0,0,0,1,0,1.89,0,14.38,0,5412
24,204,180,5,2,4,45,60,84,1,0,0,0,1,0,1.91,0,14.09,0,5412
26,206,180,5,2,4,45,60,84,1,0,0,0,1,0,1.91,0,13.92,0,5412
28,208,180,5,2,4,45,60,84,1,0,0,0,1,0,1.91,0,13.76,0,5412
30,210,180,5,2,4,45,60,84,1,0,0,0,1,0,1.91,0,13.59,0,5412
0,210,210,5,2,4,45,60,84,1,0,0,0,1,0,1.9,0,14.89,0,5883
0,30,30,4,3,3,45,60,84,1,0,0,0,1,0,3.23,0,15.22,0,219
2,32,30,4,3,3,45,60,84,1,0,0,0,1,0,3.73,0,13.82,0,219
4,34,30,4,3,3,45,60,84,1,0,0,0,1,0,3.18,0,22.04,0,348
6,36,30,4,3,3,45,60,84,1,0,0,0,1,0,4.25,0,20.23,0,303
8,38,30,4,3,3,45,60,84,1,0,0,0,1,0,4.59,0,18.41,0,303
10,40,30,4,2,3,45,60,84,1,0,0,0,1,0,4.59,0,16.41,0,303
12,42,30,4,2,3,45,60,84,1,0,0,0,1,0,4.41,0,14.41,0,387
14,44,30,4,1,3,45,60,84,1,0,0,0,1,0,3.95,0,10.62,0,645
16,46,30,4,1,3,45,60,84,1,0,0,0,1,0,4.18,0,9.12,0,645
18,48,30,4,0,3,45,60,84,1,0,0,0,1,0,4.36,0,7.62,0,645
20,50,30,4,0,3,45,60,84,1,0,0,0,1,0,4.36,0,6.12,0,645
22,52,30,4,0,3,45,60,84,1,0,0,0,1,0,4.13,0,4.59,0,735
24,54,30,4,0,3,45,60,84,1,0,0,0,1,0,4.06,0,4.48,0,819
26,56,30,4,0,3,45,60,84,1,0,0,0,1,0,3.73,0,5.67,0,819
28,58,30,4,0,3,45,60,84,1,0,0,0,1,0,4.2,0,5.02,0,774
30,60,30,4,0,3,45,60,84,1,0,0,0,1,0,4.03,0,4.37,0,774
32,62,30,4,0,3,45,60,84,1,0,0,0,1,0,3.78,0,5.62,0,819
34,64,30,4,1,3,45,60,84,1,0,0,0,1,0,3.88,0,5.62,0,774
36,66,30,4,1,3,45,60,84,1,0,0,0,1,0,3.67,0,3.79,0,942
38,68,30,4,1,3,45,60,84,1,0,0,0,1,0,3.73,0,5.93,0,942
40,70,30,4,1,3,45,60,84,1,0,0,0,1,0,3.72,0,5.27,0,942
42,72,30,4,1,3,45,60,84,1,0,0,0,1,0,3.34,0,3,0,942
44,74,30,4,1,3,45,60,84,1,0,0,0,1,0,3.65,0,4.57,0,774
46,76,30,4,1,3,45,60,84,1,0,0,0,1,0,3.54,0,6.54,0,774
48,78,30,4,1,3,45,60,84,1,0,0,0,1,0,3.57,0,6.54,0,774
50,80,30,4,1,3,45,60,84,1,0,0,0,1,0,3.66,0,3.85,0,729
52,82,30,4,1,3,45,60,84,1,0,0,0,1,0,3.59,0,4.54,0,813
54,84,30,4,1,3,45,60,84,1,0,0,0,1,0,3.28,0,4.05,0,942
56,86,30,4,1,3,45,60,84,1,0,0,0,1,0,3.31,0,3.69,0,858
58,88,30,4,1,3,45,60,84,1,0,0,0,1,0,3.36,0,6.48,0,858
60,90,30,4,1,3,45,60,84,1,0,0,0,1,0,3.37,0,6.28,0,858
62,92,30,4,1,3,45,60,84,1,0,0,0,1,0,3.27,0,5.24,0,858
64,94,30,4,0,3,45,60,84,1,0,0,0,1,0,3.18,0,4.28,0,897
66,96,30,4,0,3,45,60,84,1,0,0,0,1,0,3.3,0,3.18,0,774
68,98,30,4,0,3,45,60,84,1,0,0,0,1,0,3.2,0,3.88,0,858
70,100,30,4,0,3,45,60,84,1,0,0,0,1,0,3.41,0,3.85,0,774
72,102,30,4,0,3,45,60,84,1,0,0,0,1,0,3.32,0,5.45,0,819
74,104,30,4,0,3,45,60,84,1,0,0,0,1,0,3.45,0,5.48,0,858
76,106,30,4,0,3,45,60,84,1,0,0,0,1,0,3.48,0,5.48,0,858
78,108,30,4,0,3,45,60,84,1,0,0,0,1,0,3.37,0,5.48,0,858
80,110,30,4,0,3,45,60,84,1,0,0,0,1,0,3.06,0,4.45,0,903
82,112,30,4,0,3,45,60,84,1,0,0,0,1,0,3.39,0,4.1,0,729
84,114,30,4,0,3,45,60,84,1,0,0,0,1,0,3.63,0,4.54,0,645
86,116,30,4,0,3,45,60,84,1,0,0,0,1,0,3.63,0,5.64,0,690
88,118,30,4,0,3,45,60,84,1,0,0,0,1,0,3.44,0,5.64,0,774
90,120,30,4,0,3,45,60,84,1,0,0,0,1,0,3.52,0,5.64,0,735
92,122,30,4,0,2,45,60,84,1,0,0,0,1,0,3.6,0,4.22,0,690
94,124,30,4,0,2,45,60,84,1,0,0,0,1,0,3.12,0,4.36,0,774
96,126,30,4,0,2,45,60,84,1,0,0,0,1,0,3.58,0,4.74,0,645
98,128,30,4,0,2,45,60,84,1,0,0,0,1,0,3.4,0,4.41,0,645
100,130,30,4,0,2,45,60,84,1,0,0,0,1,0,2.97,0,3.99,0,819
102,132,30,4,0,2,45,60,84,1,0,0,0,1,0,3.33,0,4.42,0,645
104,134,30,4,0,2,45,60,84,1,0,0,0,1,0,3.17,0,3.89,0,645
106,136,30,4,0,2,45,60,84,1,0,0,0,1,0,3.13,0,5.22,0,645
108,138,30,4,0,2,45,60,84,1,0,0,0,1,0,3.21,0,4.58,0,645
110,140,30,4,0,2,45,60,84,1,0,0,0,1,0,3.3,0,6.4,0,600
112,142,30,4,0,2,45,60,84,1,0,0,0,1,0,3.01,0,6.4,0,774
114,144,30,4,0,2,45,60,84,1,0,0,0,1,0,3,0,4.49,0,690
116,146,30,4,0,2,45,60,84,1,0,0,0,1,0,2.85,0,4.27,0,729
118,148,30,4,0,2,45,60,84,1,0,0,0,1,0,2.87,0,3.83,0,729
120,150,30,4,0,2,45,60,84,1,0,0,0,1,0,2.96,0,4.57,0,729
122,152,30,4,0,2,45,60,84,1,0,0,0,1,0,3.11,0,5.61,0,729
124,154,30,4,0,2,45,60,84,1,0,0,0,1,0,3,0,5.61,0,774
126,156,30,4,0,2,45,60,84,1,0,0,0,1,0,3.03,0,5.61,0,690
128,158,30,4,1,2,45,60,84,1,0,0,0,1,0,3.04,0,5.37,0,600
130,160,30,4,1,2,45,60,84,1,0,0,0,1,0,3.3,0,4.71,0,600
132,162,30,4,1,2,45,60,84,1,0,0,0,1,0,3.25,0,4.64,0,729
134,164,30,4,1,2,45,60,84,1,0,0,0,1,0,3.2,0,7.56,0,774
136,166,30,4,1,2,45,60,84,1,0,0,0,1,0,3.23,0,7.56,0,819
138,168,30,4,1,2,45,60,84,1,0,0,0,1,0,3.49,0,7.56,0,735
140,170,30,4,1,2,45,60,84,1,0,0,0,1,0,3.42,0,5.9,0,690
142,172,30,4,1,2,45,60,84,1,0,0,0,1,0,3.72,0,6.83,0,645
144,174,30,4,1,3,45,60,84,1,0,0,0,1,0,3.51,0,6.19,0,729
146,176,30,4,1,3,45,60,84,1,0,0,0,1,0,3.37,0,5.83,0,774
148,178,30,4,1,3,45,60,84,1,0,0,0,1,0,3.7,0,6.66,0,645
150,180,30,4,1,3,45,60,84,1,0,0,0,1,0,3.49,0,6.45,0,645
152,182,30,4,1,3,45,60,84,1,0,0,0,1,0,3.25,0,8.79,0,606
154,184,30,4,1,3,45,60,84,1,0,0,0,1,0,3.69,0,8.25,0,561
156,186,30,4,1,3,45,60,84,1,0,0,0,1,0,3.62,0,7.03,0,729
158,188,30,4,1,3,45,60,84,1,0,0,0,1,0,3.33,0,6.22,0,774
160,190,30,4,1,3,45,60,84,1,0,0,0,1,0,3.77,0,5.39,0,645
162,192,30,4,1,3,45,60,84,1,0,0,0,1,0,3.51,0,5.08,0,690
164,194,30,4,1,3,45,60,84,1,0,0,0,1,0,3.2,0,6.05,0,690
166,196,30,4,1,3,45,60,84,1,0,0,0,1,0,3.42,0,6.03,0,645
168,198,30,4,1,3,45,60,84,1,0,0,0,1,0,3.61,0,6.97,0,645
170,200,30,4,1,3,45,60,84,1,0,0,0,1,0,3.47,0,6.01,0,729
172,202,30,4,2,3,45,60,84,1,0,0,0,1,0,3.62,0,4.98,0,645
174,204,30,4,3,3,45,60,84,1,0,0,0,1,0,3.55,0,4.55,0,600
176,206,30,4,3,3,45,60,84,1,0,0,0,1,0,3.73,0,5.27,0,561
178,208,30,4,3,3,45,60,84,1,0,0,0,1,0,3.73,0,4.43,0,561
180,210,30,4,3,2,45,60,84,1,0,0,0,1,0,3.73,0,3.11,0,561
0,60,60,4,3,3,45,60,84,1,0,0,0,1,0,4.09,0,14.79,0,948
2,62,60,4,3,3,45,60,84,1,0,0,0,1,0,4.03,0,13.76,0,993
4,64,60,4,3,3,45,60,84,1,0,0,0,1,0,3.95,0,15.47,0,1038
6,66,60,4,3,3,45,60,84,1,0,0,0,1,0,4.06,0,14.38,0,1161
8,68,60,4,3,3,45,60,84,1,0,0,0,1,0,4.01,0,12.26,0,1245
10,70,60,4,3,3,45,60,84,1,0,0,0,1,0,4.11,0,11.26,0,1245
12,72,60,4,3,3,45,60,84,1,0,0,0,1,0,4.05,0,10.26,0,1290
14,74,60,4,2,3,45,60,84,1,0,0,0,1,0,4.01,0,9.26,0,1335
16,76,60,4,2,3,45,60,84,1,0,0,0,1,0,4.01,0,8.26,0,1335
18,78,60,4,1,3,45,60,84,1,0,0,0,1,0,3.97,0,7.26,0,1419
20,80,60,4,1,3,45,60,84,1,0,0,0,1,0,4.05,0,6.26,0,1419
22,82,60,4,1,3,45,60,84,1,0,0,0,1,0,3.98,0,5.24,0,1548
24,84,60,4,1,3,45,60,84,1,0,0,0,1,0,3.87,0,5.31,0,1677
26,86,60,4,1,3,45,60,84,1,0,0,0,1,0,3.81,0,6.03,0,1593
28,88,60,4,1,3,45,60,84,1,0,0,0,1,0,3.77,0,5.61,0,1632
30,90,60,4,1,3,45,60,84,1,0,0,0,1,0,3.76,0,5.21,0,1632
32,92,60,4,1,3,45,60,84,1,0,0,0,1,0,3.62,0,6.05,0,1677
34,94,60,4,1,3,45,60,84,1,0,0,0,1,0,3.68,0,6.05,0,1671
36,96,60,4,1,3,45,60,84,1,0,0,0,1,0,3.58,0,4.87,0,1716
38,98,60,4,1,3,45,60,84,1,0,0,0,1,0,3.64,0,5.74,0,1716
40,100,60,4,1,3,45,60,84,1,0,0,0,1,0,3.64,0,5.34,0,1716
42,102,60,4,1,3,45,60,84,1,0,0,0,1,0,3.41,0,3.7,0,1761
44,104,60,4,1,3,45,60,84,1,0,0,0,1,0,3.56,0,5.03,0,1632
46,106,60,4,1,3,45,60,84,1,0,0,0,1,0,3.59,0,5.9,0,1632
48,108,60,4,1,3,45,60,84,1,0,0,0,1,0,3.63,0,5.9,0,1548
50,110,60,4,1,3,45,60,84,1,0,0,0,1,0,3.46,0,4.91,0,1632
52,112,60,4,1,3,45,60,84,1,0,0,0,1,0,3.53,0,5.31,0,1587
54,114,60,4,1,3,45,60,84,1,0,0,0,1,0,3.43,0,5.15,0,1587
56,116,60,4,1,3,45,60,84,1,0,0,0,1,0,3.48,0,5.03,0,1548
58,118,60,4,1,3,45,60,84,1,0,0,0,1,0,3.55,0,5.98,0,1548
60,120,60,4,1,3,45,60,84,1,0,0,0,1,0,3.5,0,5.9,0,1593
62,122,60,4,1,3,45,60,84,1,0,0,0,1,0,3.49,0,5.48,0,1548
64,124,60,4,0,3,45,60,84,1,0,0,0,1,0,3.36,0,5.34,0,1587
66,126,60,4,0,3,45,60,84,1,0,0,0,1,0,3.55,0,4.98,0,1419
68,128,60,4,0,3,45,60,84,1,0,0,0,1,0,3.47,0,5.02,0,1419
70,130,60,4,0,3,45,60,84,1,0,0,0,1,0,3.42,0,5,0,1509
72,132,60,4,0,3,45,60,84,1,0,0,0,1,0,3.42,0,5.87,0,1464
74,134,60,4,0,3,45,60,84,1,0,0,0,1,0,3.5,0,5.87,0,1419
76,136,60,4,0,3,45,60,84,1,0,0,0,1,0,3.33,0,5.93,0,1503
78,138,60,4,0,3,45,60,84,1,0,0,0,1,0,3.36,0,5.93,0,1503
80,140,60,4,0,3,45,60,84,1,0,0,0,1,0,3.29,0,5.01,0,1419
82,142,60,4,0,3,45,60,84,1,0,0,0,1,0,3.34,0,4.76,0,1419
84,144,60,4,0,3,45,60,84,1,0,0,0,1,0,3.46,0,5.16,0,1335
86,146,60,4,0,3,45,60,84,1,0,0,0,1,0,3.32,0,5.85,0,1419
88,148,60,4,0,3,45,60,84,1,0,0,0,1,0,3.3,0,5.85,0,1464
90,150,60,4,0,3,45,60,84,1,0,0,0,1,0,3.25,0,5.76,0,1464
92,152,60,4,0,2,45,60,84,1,0,0,0,1,0,3.37,0,5.03,0,1419
94,154,60,4,0,2,45,60,84,1,0,0,0,1,0,3.24,0,4.83,0,1464
96,156,60,4,0,2,45,60,84,1,0,0,0,1,0,3.35,0,5.11,0,1335
98,158,60,4,1,2,45,60,84,1,0,0,0,1,0,3.27,0,4.92,0,1335
100,160,60,4,1,2,45,60,84,1,0,0,0,1,0,3.1,0,4.68,0,1419
102,162,60,4,1,2,45,60,84,1,0,0,0,1,0,3.29,0,5.22,0,1374
104,164,60,4,1,2,45,60,84,1,0,0,0,1,0,3.21,0,6.02,0,1419
106,166,60,4,1,2,45,60,84,1,0,0,0,1,0,3.38,0,6.56,0,1380
108,168,60,4,1,2,45,60,84,1,0,0,0,1,0,3.4,0,6.28,0,1380
110,170,60,4,1,2,45,60,84,1,0,0,0,1,0,3.45,0,7.18,0,1335
112,172,60,4,1,2,45,60,84,1,0,0,0,1,0,3.37,0,7.18,0,1419
114,174,60,4,1,3,45,60,84,1,0,0,0,1,0,3.26,0,6.27,0,1419
116,176,60,4,1,3,45,60,84,1,0,0,0,1,0,3.36,0,6.05,0,1419
118,178,60,4,1,3,45,60,84,1,0,0,0,1,0,3.3,0,5.83,0,1374
120,180,60,4,1,3,45,60,84,1,0,0,0,1,0,3.42,0,6.34,0,1290
122,182,60,4,1,3,45,60,84,1,0,0,0,1,0,3.28,0,7.86,0,1335
124,184,60,4,1,3,45,60,84,1,0,0,0,1,0,3.29,0,7.86,0,1335
126,186,60,4,1,3,45,60,84,1,0,0,0,1,0,3.34,0,7.64,0,1419
128,188,60,4,1,3,45,60,84,1,0,0,0,1,0,3.37,0,7.55,0,1374
130,190,60,4,1,3,45,60,84,1,0,0,0,1,0,3.6,0,7.31,0,1290
132,192,60,4,1,3,45,60,84,1,0,0,0,1,0,3.57,0,7.05,0,1335
134,194,60,4,1,3,45,60,84,1,0,0,0,1,0,3.45,0,7.54,0,1419
136,196,60,4,1,3,45,60,84,1,0,0,0,1,0,3.49,0,7.54,0,1419
138,198,60,4,1,3,45,60,84,1,0,0,0,1,0,3.55,0,7.54,0,1380
140,200,60,4,1,3,45,60,84,1,0,0,0,1,0,3.53,0,6.62,0,1419
142,202,60,4,2,3,45,60,84,1,0,0,0,1,0,3.71,0,7.17,0,1290
144,204,60,4,3,3,45,60,84,1,0,0,0,1,0,3.71,0,6.83,0,1290
146,206,60,4,3,3,45,60,84,1,0,0,0,1,0,3.52,0,6.6,0,1335
148,208,60,4,3,3,45,60,84,1,0,0,0,1,0,3.71,0,7.19,0,1206
150,210,60,4,3,3,45,60,84,1,0,0,0,1,0,3.6,0,7.06,0,1206
0,90,90,4,3,3,45,60,84,1,0,0,0,1,0,3.82,0,12.71,0,1806
2,92,90,4,3,3,45,60,84,1,0,0,0,1,0,3.77,0,11.94,0,1851
4,94,90,4,3,3,45,60,84,1,0,0,0,1,0,3.75,0,12.9,0,1935
6,96,90,4,3,3,45,60,84,1,0,0,0,1,0,3.82,0,12.13,0,1935
8,98,90,4,3,3,45,60,84,1,0,0,0,1,0,3.82,0,10.56,0,2019
10,100,90,4,3,3,45,60,84,1,0,0,0,1,0,3.89,0,9.81,0,2019
12,102,90,4,3,3,45,60,84,1,0,0,0,1,0,3.83,0,9.06,0,2109
14,104,90,4,2,3,45,60,84,1,0,0,0,1,0,3.81,0,8,0,2193
16,106,90,4,2,3,45,60,84,1,0,0,0,1,0,3.87,0,7.33,0,2193
18,108,90,4,1,3,45,60,84,1,0,0,0,1,0,3.87,0,6.66,0,2193
20,110,90,4,1,3,45,60,84,1,0,0,0,1,0,3.76,0,6.04,0,2322
22,112,90,4,1,3,45,60,84,1,0,0,0,1,0,3.81,0,5.43,0,2322
24,114,90,4,1,3,45,60,84,1,0,0,0,1,0,3.81,0,5.48,0,2322
26,116,90,4,1,3,45,60,84,1,0,0,0,1,0,3.78,0,5.86,0,2283
28,118,90,4,1,3,45,60,84,1,0,0,0,1,0,3.77,0,5.62,0,2322
30,120,90,4,1,3,45,60,84,1,0,0,0,1,0,3.72,0,5.38,0,2367
32,122,90,4,1,3,45,60,84,1,0,0,0,1,0,3.66,0,5.88,0,2367
34,124,90,4,1,3,45,60,84,1,0,0,0,1,0,3.64,0,5.96,0,2361
36,126,90,4,1,3,45,60,84,1,0,0,0,1,0,3.65,0,5.31,0,2361
38,128,90,4,1,3,45,60,84,1,0,0,0,1,0,3.69,0,5.9,0,2277
